start,end,video,utterance,state,transcript,translation
190.3081875,224.706875,test_036,utterance_009,test, insanları arayıp da bulamadığın huzuru mutlu bir aile tablosu isteyipte yaşayamadığımız Hayret hafız çok güzel anne baba çocuklar hepsi birbiri içinde ve bu sevginin içinde Dışarıdan da bir sevgi eklemişler hayvan sevgisi köpek pantolon var hayvan sevgisini değil çok güzel mutlu bir aile tablosu ya,you can not find people and you can not find a happy family table we can not live on We wonder memo very good mom and dad all in one another and in this love you have added a love from outside animal love dog pants there is not animal love but a very happy happy family table ya
225.006875,283.1950625,test_036,utterance_010,test, kız seversiniz alamazsınız da sen çok Küçük yaşlarda lise dönemlerinde herkesin olmuştu Bir kız seversiniz aşık olursun çıkarsın soluğu tatlıya bağlanmaz ama o çağlarda yaşadı diye için çok çok güzel duygular tattırır sana ister sonu tatlı olsun ister acı olsun Bu Yaşadığım duygular çok güzel yaşamınızdaki en güzel hatırası anlatır mısınız yaşamındaki en güzel hatıra en güzel hatıram yaşamındaki en güzel hatıra sevmek sevilmek diyelim ya yeterli olur mu bu kadar sevmek sevilmek mesela mesela,girl you can not get your severs You were so young at the age of high school everybody had been a girl you fell in love with the seas if you come out of the breath does not tie to the sweetness but it has lived in those times so very beautiful feelings tastes you want to be sweet or painful This is the most beautiful memories of your life the most beautiful memories in your life the most beautiful memories the most beautiful memories in your life love to say love is enough or it will be enough love to love for example
283.4950625,284.472,test_036,utterance_011,test, , 
0.0,9.1095625,dev_004,utterance_001,development, teşekkür,thank
9.4095625,16.8870625,dev_004,utterance_002,development, buraya ailemle kötü olaylar yaşadım için Kafa dinlemek için geldim,I&#39;ve been living here with my family for the worst
17.1870625,21.7744375,dev_004,utterance_003,development, hissettirdi,I feel
22.0744375,36.2998125,dev_004,utterance_004,development, hayata küsmüş birisi düşünmekle meşgulüm Bana da hatırlatan ailemin beni dışladığı gün,I&#39;m busy with thinking somebody is sick I&#39;m reminded of my family the day I excluded me
36.5998125,45.3244375,dev_004,utterance_005,development, bunu geçerim daha sonra gitseydin tekrar söylesem olur mu,I&#39;ll pass it on later I&#39;ll tell you again
45.6244375,77.3429375,dev_004,utterance_006,development,  birader 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 belgesel 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 20,birder 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 documentary 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 20
77.6429375,81.4559375,dev_004,utterance_007,development, , 
81.7559375,92.147125,dev_004,utterance_008,development, işte Hayalimdeki aile anne baba ve çocuklar yanında hayvan İnşallah benim de ileriki yaşamında böyle bir ailem olur,Here&#39;s the family in the dream Family with the parents and children I hope to have such a family in my future life
92.447125,109.79,dev_004,utterance_009,development, en güzel hayatımdaki hatıra televizyona çıktım ve güzel bir oyun paylaştığım hatıra mıdır paylaştığım şeyi filografi işte çivilerle yapılan bir sanat dalı Bugün ben çok mutluydum,the most beautiful memoir in my life I turn to TV and I share a beautiful game My memories are what I share The philistine is an art made with nails Today I was very happy
110.09,114.432,dev_004,utterance_010,development, Teşekkürler bitti galiba,"Thanks, I think it&#39;s over"
0.0,22.2810625,dev_030,utterance_001,development, buraya neden geldiniz anlatırmısınız terapi için Tabii ki de gayet sakin ve mutlu hissediyorum Şu anda sayesinde doktor,why did you come here Tell me about the therapy Of course I feel very calm and happy Thanks to the doctor
22.5810625,28.54975,dev_030,utterance_002,development, Tabii ki,Of course
28.84975,40.386875,dev_030,utterance_003,development, düşünceli bir yaşlı bir amca ya alıyor ya düşünüyorum,Thinking about buying an old uncle or thinking
40.686875,62.8641875,dev_030,utterance_004,development, kötü bir kapsamına Nasıl anlatayım Arkadaşım bu yaptığınız en kötü Hata benim için Çünkü babam hastaneye gideceğiz dedi kahve içeriz dedi kırıldım Ama kızmıyorum hayırlısı böyleymiş,to a bad extent How do you say My friend is the worst mistake you make for me &#39;Cause my dad said we&#39;ll go to the hospital said that coffee is in the break I&#39;m broken But I&#39;m not angry good
63.1641875,79.6221875,dev_030,utterance_005,development, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
79.9221875,100.0684375,dev_030,utterance_006,development, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
100.3684375,105.178375,dev_030,utterance_007,development, , 
105.478375,128.4781875,dev_030,utterance_008,development, fakir bir aile bir yatakta yatıyor ısınacak hiçbir şey yok hep birlikte yetki olarak bir battaniyeleri bir yatak Bir de şemsiye var kuş var orada Demek ki su damlıyor tamamlandı,a poor family lies on a bed There is nothing to warm up together as a jurisdiction as a bed of a blanket There is also an umbrella There is bird There is no water is dripping
128.7781875,150.1438125,dev_030,utterance_009,development, Sen bir şeyi en güzel hatamız oldu kırıldı hiçbir şey hikaye güzel hatırlıyorum ve mutlu bir insanım Sonuçta Burası biraz buruk yaptı Ben evdeyim diye,You are the most beautiful mistake of something that is broken nothing I remember the story beautiful and a happy human After all this made a little bitter I was at home
150.4438125,157.608,dev_030,utterance_010,development, , 
0.0,14.0821875,train_092,utterance_001,train, Mercedes, Mercedes
14.3821875,43.375625,train_092,utterance_002,train, nerede oturuyor araştırma hastanesi var Orada yer yoktur ayeti 150 tam olarak istemiyorum kavga ediyor Tam hatırlamıyorum,where is the research hospital where there is no room there is not enough 150 do not exactly want to fight I do not remember exactly
43.675625,62.170625,train_092,utterance_003,train, özgür bir adam ağlıyor evde yasta,a free man cries at home
62.470625,80.5683125,train_092,utterance_004,train, Seçil hatırım Yatıyor musun bu rahat sana yattı mı kötü olur işte,Selective mistake Do you sleep lying on this comfortable one?
80.8683125,91.6760625,train_092,utterance_005,train, 12345678 11 10 11 12 13 14 15 16 17 gönderebilir misiniz,12345678 11 10 11 12 13 14 15 16 17 Can you send it
91.9760625,104.2925625,train_092,utterance_006,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 25 26 27, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 25 26 27
104.5925625,109.7328125,train_092,utterance_007,train, , 
110.0328125,118.41525,train_092,utterance_008,train, Hayri yatıyorlar Çoluk çocuk tavuk 30 adet alalım,Let&#39;s take 30 chick children chicken
118.71525,133.2485625,train_092,utterance_009,train, en güzel hatıra suratın var ya işte en güzeli nişanlı gönlümü gezmek tozmak,you have the most beautiful memorabilia or the most beautiful
133.5485625,137.856,train_092,utterance_010,train, , 
0.0,7.8903125,test_053,utterance_001,test, Rica ederim Lütfen her sayfada size verilecek görevini tamamladıktan sonra Boşluk tuşuna basınız,Please press the Space key after completing the task that will be given to you on each page
8.190312500000001,31.89775,test_053,utterance_002,test, buraya neden geldiniz anlatırmısınız iki uçlu duygudurum bozukluğu bipolar teşhisi hastalığı yüzünden geldi ve tedavisini oluyorum tedavisine oluyordum Yani çok neşeli çok sinirli çok agresif olmam yüzünden geldim diye,why did you come here to tell me that bipolar mood disorder came from the diagnosis of bipolar disorder and I was being treated for my treatment so I was very cheerful and very nervous because I was very aggressive
32.19775,36.07625,test_053,utterance_003,test, gelecek olan saygı duysun anlatır size neler Düşündürdü beni,the future will be respected Tell me what you think
36.37625,54.8046875,test_053,utterance_004,test, yalnız başına düşünüp sinir krizi gibi sinir krizi geçiren bir insanı bir adamı anlatıyor yani üzüntülü işte sinirleri bozuk bir insanı ağlatıyor,a man who thinks alone and has a nervous crisis like a nervous crisis tells a man that he is sad and he is making a nervous person cry
55.1046875,79.49075,test_053,utterance_005,test, kötü bir hatıra hızlı anlatır mısınız kötü bir hatıram kötü bir hatıra yok var da yok Ne bileyim ya Kötü bir hafta babamın arabasını bulmuştum Küçükken çok korktum,"a bad memory, a bad memory, a bad memory, a bad memory, no, no, no, no, no, what a shame I had a bad week in my father&#39;s car I was so scared"
79.79075,95.0686875,test_053,utterance_006,test, yüzden olsa kadar sevip sayar mısın 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you loving as much as you are from face 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
95.3686875,106.0920625,test_053,utterance_007,test, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
106.3920625,108.941,test_053,utterance_008,test, Günaydın size neler Düşündürdü,What were you thinking of?
109.241,123.0631875,test_053,utterance_009,test, mutlu bir aile tablosu yine hayvan sevgisinde katmış içinde güzel Geniş Aile uyuyor,happy family table again pet loving in beautiful wide family is sleeping
123.3631875,146.417875,test_053,utterance_010,test, en güzel hatıra hızlı anlatır mısınız ta ki en güzel hatıra en güzel hatıram  slam dinini daha iyi anlamak Yani bu hastalıktan dolayı daha iyi yaşamak daha farkındalığına varmak yani çok,the most beautiful memorabilia will tell you the most beautiful memories the most beautiful memories the most beautiful memories understand the religion of the slam better to live better because of this disease to reach more awareness ie
146.717875,149.784,test_053,utterance_011,test, teşekkürler,Thank you
0.0,17.4111875,train_021,utterance_001,train, Bir de her sayfaya size verilecek gönderileri candan'dan sana süt okuyamıyorum sana Boşluk tuşuna basınız,I also can not read milk from you sent from you to every page you give to me.
17.7111875,38.63725,train_021,utterance_002,train, nasılsın buraya neden geldiğinizi biliyor musunuz Hayır arkadaş ortamı buraya getirdi O yüzden buradayız,Do you know how you got here No friend brought the environment here So we&#39;re here
38.93725,44.408875,train_021,utterance_003,train, gelecek sayfaya beni anlat bakalım anlatır mısınız,tell me next page to tell me
44.708875,58.9014375,train_021,utterance_004,train, böyle seven insan ve bu haliyle borca batmış bir insan düşünüyor şu an,a person who loves such a person and a person who is steeped in this situation is now thinking
59.2014375,64.8735,train_021,utterance_005,train, bunu bir hareketli anlar mısınız,are you going to have a moving moment
65.1735,75.3111875,train_021,utterance_006,train, kötü bir hatıram Vallaha Tuzla'dan ayrılmak kadar başka bir kötü bir hatıram yok,there is no other bad reminiscence as leaving a bad illusion Vallaha Tuzla
75.6111875,78.311125,train_021,utterance_007,train, 1'den 30'a kadar sayar mısınız,Are you counting from 1 to 30?
78.611125,97.4168125,train_021,utterance_008,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
97.7168125,113.9645625,train_021,utterance_009,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
114.2645625,119.51375,train_021,utterance_010,train, gelecek sayfaya resmini anlatır mısınız,will you tell the next page in a positive way
119.81375,131.5915625,train_021,utterance_011,train, mutlu bir aile tablosu her zamanki gibi başka da bir şey demeyeceğim,a happy family table I will not say anything other than usual
131.8915625,160.282875,train_021,utterance_012,train, Yaşadıklarımdan en güzel hafıza anlatır mısınız azdıklarımdan hastalığından dolayı iyi olman güzel bir hatıra ve çok iyiyim çok şükür aynı ilk geldiğim gibi yani bir geldim bilmiyorum nasıl adet değilim ama şu an çok yani deyim İyileştin şu anda eve göndersinler gitmiyorum devam yani o şekilde,"Will you tell me the most beautiful memory that I have ever lived Do you know that I&#39;m good because of my illness and I&#39;m very good I&#39;m very well thank you very much like I first came I mean I do not know how I am not how many pieces but now I say so Imitate now send me home,"
160.582875,161.76,train_021,utterance_013,train, teşekkürler,Thank you
0.0,4.560125,train_009,utterance_001,train, , 
4.860125,65.221875,train_009,utterance_002,train, işte ondan dolayı Dün mesela Dün yatıyordum birdenbire çocuklarının her şeyi aldılar ondan dolayı böyle buraya Sağ olsunlar Ee başka başka Moskova'da 1993-94 de gittim bir daha mı buraya neden geldim buraya ağızdan sunumları geldim bir şey yok yani bir şeyler görüyorum ondan dolayı başka bir şey yoktu Yani biraz ondan dolayı ,because of him Yesterday I was sleeping Yesterday I suddenly got all of your children because of it So here they are Right now I went to another in Moscow in 1993-94 again Why did I come here here with my oral presentations I do not see anything else there was nothing so a little because of it
65.521875,103.5405625,train_009,utterance_003,train, oradan oraya gibi Erzurum dublaj şimşekler yani çok yıkasınlar çok haklıyım benim kardeşim senin de toplu iğne nasıl çekilir,"like from there to there Erzurum dublaj lightning, so much washing is very right my brother how to pull your pin in your"
103.8405625,116.4326875,train_009,utterance_004,train, dişini çekerken Söyleyemedim,I could not tell
116.7326875,160.31525,train_009,utterance_005,train, Durukan dedesi gün Mardin'de arkadaşlar var diye Türkiye yetiştir kötü bir hatıram daha kötü bir hatıram kalmadı 94 94 kaçıncı ayında vermiyordu 794 olduğunu yemin benim 94 sonlarında falan da gelecek 2 günde kaç doğumlu o zamana kadar para verilmez,"Durukan grandparents day had friends in Mardin, said Turkey rear I do not have more bad memories of my bad memories 94 94 did not give MATCH months of 794 is sworn in my 94 or so at the end of the next two escaped born day, not the money until then"
160.61525,201.3023125,train_009,utterance_006,train, 27 28 29 30 söyle sonunda Kadar sayım Hadi Hasan 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 20,27 28 29 30 Say at end Count to Hadi Hasan 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 20
201.6023125,228.0639375,train_009,utterance_007,train, hızlı sayı kaç tane 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,fast number how many 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
228.3639375,233.5068125,train_009,utterance_008,train, , 
233.8068125,276.2183125,train_009,utterance_009,train, ya Neyse olur bak bir de var bak yerim seni bizim amcanın çocuklara kardeşim kızlar Dur ben onlara kurban olurum o bir türbe türbe ziyaret Biz senelerdir seneler bizi kimse bizim şeyim gibi,or whatever it is Look at a place you look My sisters to our uncles Sisters to girls Stop I sacrifice them to them Graveyard to visit a shrine tomb We have been for years like us nobody like us
276.5183125,399.936,train_009,utterance_010,train, kiminle şimdi değil 18 20 yaşına kadar mı Polatlı Devlet Hastanesi'nde Ben Askere gitmeden önce hekimlere doktorlara vereceğim  yi de amcalar Ankara'da diyorum ki neredesin Buradayım bundan sonra Cerrahpaşa işim var ondan sonra Hacettepe sistem var ilginç olabilir hayır SMS Ne olacak şimdi çekiyorum kardeşim köpek getiriyor duyurular burada sana Geldik köpek kurtuldu birisi dedi ki ben Amcanın kızı burada ben onun eniştesi dedi ben burada Nalet olsun Sanal Okulumuz Ne demişler Sayın iyi bir Güzel bir hatıramız anlat Güzel bir hatıramız anlatır bir gün Ceylan başka bir köye gidiyoruz 4 kişiyiz karla Neyse uyanırsa tartıştık Yahoo Türkiye var ama ne yapayım yorgunum söyleyemiyorum canım benim hekimlerin için,"who is not now 18 Not until 20 years old Polatlı State Hospital Before I go to the army doctors will give to physicians before I go to the doctors and uncles I say in Ankara I hereafter I have Cerrahpaşa work there after Hacettepe system there may be interesting no SMS I will take now brother my dog the announcement comes here to you The dog came to you Somebody said that I was the uncle&#39;s daughter here I said his mountain Let me get here Nalet get our virtual school What did you say Say a good a nice reminiscence Tell a beautiful remembrance one day Ceylan we go to another pie 4 of us karara Yahoo has Turkey, but I can not say I&#39;m tired of my life for what I do physicians"
0.0,28.652625,dev_051,utterance_001,development, lütfen her sayfada size verilebilecek görevleri tamamla tamamladıktan sonra Boşluk tuşuna basınız babasıyım,"please complete the tasks that can be given to you on each page, then press the Spacebar to press the father"
28.952625,42.2276875,dev_051,utterance_002,development, buraya neden geldiniz iyi anlatır mısınız,Why are you here to tell us well
42.5276875,105.073875,dev_051,utterance_003,development, gelecek olan sayfalardaki seni mi Anlatır mısınız size neler düşündüğümüzü durdu ve her seher Her bir yazmıştır orada hiç gelecek buraya neden geldiniz Merve Hanım beni beni dengesiz yerine koyma ben yiyeyim ben Bende şu anda atar gibi bir şey yok anladık anlatabiliyor mu hemen seni tanımadığım için geldim okey basil,Will you tell me what will come to you Tell me what you think has stopped and every time Every one has written There will never come Here you come here Why do not you put me in the wrong place Do not put me in balance I&#39;m eating I do not have anything to do with it I can understand it I can come to tell you I did not know you okey bacillus
105.373875,117.9980625,dev_051,utterance_004,development, Ha şimdi o yine o günkü Hazal mıyım memnun mu 308 ağzı kapalı basit,Oh now he still satisfied with his current Hazal Mind mu 308 mouth off simple
118.2980625,236.8828125,dev_051,utterance_005,development, arabayı cep telefon bazen bez var bizim bütün dünya biz gideriz geliriz yabancı şirket telefonum fındık tüm dünyada var Amerika İngiltere Rusya Bütün dünya bir gezeriz gider bile yasak değil serbest demektir bingolde Benim dedemin babası pasta edeyim her sene Bingöl dağlarında 200-300 Bingöl dağlarında kaldırıyor bir sıraya Suriye'ye O zaman en büyük Ticaret Suriyeli oluruz inşallah alabilir satıyordu orada mı diye kumaş geliyorduk öyle bir şey evi çıktım bir hatanız anlat anlatır mısınız Türkçe Türkçe Bir hatırlatır misiniz yuvarlak attım ben memlekete canlı mı alıyorsun adamlar sağlayabileceği Kimse kimsenin hak etmiyordum Ben 1980'lerde İstanbul'a geldim üteahhitlik yapıyorum İnşaat işleriyle uğraşıyorum bizim oğlan ne kardeş Vodafone soğuk yapıyorlar yabancı şirketlere ortak çalışıyorlar bizim Sultanbeyli merkezde,car cell phone Sometimes we have cloth our whole world we are going abroad we have foreign company phone nuts all over the world America England Russia the whole world goes to a world not even forbidden is meant to be free bingolde My father&#39;s father is pastry every year Bingöl Mountains 200-300 Bingöl Mountains Syria Then we are the biggest trading Syrian I hope to sell it could sell it there was fabric we would like to say something like a home made out a mistake tell me turkish Would you remind me a round I am living in the country you live you can provide the men Nobody I did not deserve I was in the 1980s I came to Istanbul and I work as a contractor I deal with construction works my boys and brothers Vodafone are doing cold working with foreign companies in our Sultanbeyli center
237.1828125,304.4695,dev_051,utterance_006,development, 26 28 32 sevdiklerim 1'den 30'a kadar hızlı bir şekilde sayı mısınız 2 4 6 8 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 Disney 30'a kadar sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 2 4 6 7 8 10 12 14 16 18 18 20 22 25 26 27 28 29 30,26 28 32 my favorites are numbers from 1 to 30 as fast as 2 4 6 8 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 Disney up to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 2 4 6 7 8 10 12 14 16 18 18 20 22 25 26 27 28 29 30
304.7695,334.2451875,dev_051,utterance_007,development, gelecekte olan sayfadaki sevmiş anlatır mısınız siz neler düşünüyorsunuz ve havalandirma,what is your beloved story on the future page and what do you think
334.5451875,463.87199999999996,dev_051,utterance_008,development, Ben isterim bu hayvanı yerine getirdim sen bu kızı var mı İstanbul'da çift daire 5 kat yaptım yanındaki arsa var 55 kat Orada yaptım Sultanbeyli merkezinde 12 TL'ye ara mülkiyet aldım bulunuyor çalışıyorum ayda 100 milyar para veriyor Efendim ben sizin Büyükçekmece'de et aldım dış cephe Power Cam yapmışım gider şimdi iş yerine seven diyordum Sevdam dedim Ondan sonra Ayşe oldu Ondan sonra hediye oldu Ondan sonra güzel oldu Ondan sonra Yahya olduğunda Yahya'yı evlendirdi de 20 gündür teskere almış Bir alıştırdın beni seviyor ben hemen buradan Çıkar çıkmaz beni bekliyor Perşembe günü çıkarım onu Nisan Bu bir de artist edecek şeyler olmuyor Vallahi ben de biz zamanında bizi kaynıyor 15 yaşında evlendim 15 16 yaşında baba oldum Benim büyük kızım ayıp 50 TL üzeri ortaya koyuyor yaşamındaki en güzel Hatırınızı anlatır mısınız Vallahi hatırını Ben benimkiyle Kent hayal ediyordum yoğurdum İstanbul'da apartman yapayım,I would like to have this animal I have a couple apartments in Istanbul 5 times I have a plot next to it 55 times I made it there Sultanbeyli in the center of the property I got 12 TL per month I am working I pay 100 billion dollars per month Sir I got your meat at Büyükçekmece external power Power Glass I did not go now I love the job I said I love Sevda I then became Ayşe After that became a gift It was beautiful then Then when I got to Yahya when I married Yahya I got 20 days of tastings I am an example you love me I get right out of here Waiting for me as soon as it gets out Thursday get out of the day April It is not a thing to artist it Vallahi I am also boiling us in time We married at the age of 15 I married at the age of 15 15 My father is 16 years old My big daughter is shameful putting out 50 TL is the best in your life Will you tell your memories of your Vallahi memory I was dreaming of the city with mine yogurdum Istanbul I make an apartment in
0.0,4.6961875,train_050,utterance_001,train, , 
4.9961875,104.6709375,train_050,utterance_002,train, yatağına gidiyorsun dedi beni hastaneye yatırdım zaten param yok ki para verdiğim hattı değilim kardeşim ısrarla yazmamı istedi atağında olduğumu düşündün Halbuki İnanır mısınız 3 senedir Ayağıma bir çorap Dayı almadım benim 2 ailem var onunla yetinmeyen çalıştım ama kardeşim bir günden bir güne sormadım ki abla Bir şeye ihtiyacın var mı ilaçlardan dolayı kilo aldım yiyecek sıkıntısı çekiyorum inanın geçen yazı bir tane pantolonla geçir Ben geldim Güzel soru Kardeşim ben apartmanın aidat parasını istedim Bir 500 lira kadar o da beni karga tulumba buraya getirdi Doktorum yapmamın doğru olmayacağını söyledi üç gün gelip üç gün iğne oğlum tedavi olabileceğimi söyledi fakat zorunda kaldım O kışta o yazlar o sıcakta kendime elbiseler etekler alamayıp bir pantolonla kışlık pantolonla yazı geçirmek zorunda kaldım kardeşim sormadı ki bana abla diyecek bir şeye ihtiyacın var mı diye ben sıkılı kıyafetim için değil aidatı ödeyemediğim için kardeşimden para istedim o da abla sen,"I went to bed I said to me in the hospital I do not have any money I do not give money to my brother I wanted to write on the shoulder I thought I was on the run Though I believe I am on the run But you believe me 3 sisters I did not get a sock a sock Uncle my 2 my family I have not worked with it but my brother did not ask a day, I got weight because of the medications I take the weight I believe in the food I spend with the pants One question I came I asked The brother I wanted the money for the dues for the apartment One 500 lira he brought me here the crow pump The doctor said that it would not be right for me to come three days, I said I could be But I had to stay In that winter in summer I had to dress myself in my clothes I could not get skirts and I had to spend my summer pants with a trousers my brother did not ask me if I need something to wear to my sister Because I can not pay for you, I asked for money from my brother and he is your sister"
104.9709375,107.3678125,train_050,utterance_003,train, , 
107.6678125,244.3459375,train_050,utterance_004,train, davranmış olabilirim ama bu gayet normal O zaman beni siz alacaksınız Elimi kolumu ağzımı ağlayacaksınız Ne o tedavi oldum Ben bunu kabul etmiyor ben de normal bir insanın hocam birisini öldürmek gidecek diye bırakırım haline hemen otur bir köşede geri gönderirim bugüne kadar bir inek Dayı incitmem işim de kimseye kaldırmışım ne bağırırsın ne çağırmışsın ne atabilir açmışım ha her insanda olduğu gibi damarına basıldığı zaman ya da haksızlığa uğradığında fevri gerekli olan işlerde Keşke bir yardımcım olsa diye söylediğimi olmuştur Ama çoğunlukla tekbaşınalık da hep keyif almışsındır mutlu olmuş olmuşumdur Yani bu tablo bence her insanın çöpün dönemleri olur mutsuz dönemler olur bu dönemde yapılmış bir tablodur yani bu tablonun benim için önemi büyüktür tek başına kalmış bir insan Ben de tek başımayım yalnız değildim yalnız dikkatinizi çekerim yalnız değil Allah her zaman yanındayım Ama tek başımaydım zaman zaman zorluklarının çektim iki kişilik ya da insan yardımına abartmayalım arkadaşlar normal insanın da üzgün hali vardır hüzünlü hali vardır Çok coşkulu hali vardır Çok mutlu olduğu hali vardır ne olur abartmayalım bizim öyle abartılı bir durumumuz yok ki ben Hocam kimse bunlara Kim bilir kimler seyredecek sessiz başta olmak üzere olan Sevgili Hocam Bir Karıncayı Dahi incitmedim Ben bugüne kadar o da mı,"I may have behaved but this is normal Normally then you will take me You will cry my collar I&#39;ll treat you I will not accept this I will not kill a normal person to go to kill my teacher I will sit back in a corner to sit back in a corner until today a cow Uncle hurt my kimseye I have lifted what I have screamed, what I called, what I could throw open, like every human being, when I was pressed into the vein or when I was injustice I needed to work in a necessary situation I wish I was an assistant but I have been often But I have always enjoyed being a single person I have always been happy I think this table is every person&#39;s garbage periods unhappy periods is a tablour that was made in this period, that is the big thing for me is a big one for me alone a person alone I was not alone, I was not alone, I would draw your attention alone, not Allah is always with me I did not get over the difficulties from time to time I do not exaggerate the help of two people or people friends normal person has a sad state there is a sad state There is a very enthusiastic state There is a state that is very happy There is no such thing as an exaggerated situation We do not exaggerate my beloved teacher who is about to be at the beginning of silence I did not even hurt I was till this day"
244.6459375,273.82381250000003,train_050,utterance_005,train, çok kötü hatıram var sözlük anlamında bakarsak kötü Hatıra ne demektir diye sözlük anlamına bakarsan çok kötü hatıram var ama yüreğimin yüreğimdeki sözlüye baktım zaman bir tane bile kötü hatıram yoktur Hepsi güzel hatıradır ben yüreğimle yürürüm yüreğimle hareket ederim yüreğimle görürüm Yüreğim teşekkür ederim,there is a very bad memory If you look at the dictionary meaning is bad What is memorization what is meant by dictionary Look at the meaning of the dictionary There is a very bad memory But when I look at the heart of my heart I do not have any bad memories Even if it is all good time I walk with my heart I move with my heart I move with my heart Görürüm Yüreğim Thank you
274.1238125,334.7275625000001,train_050,utterance_006,train, 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 , 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
335.0275625,349.9973125,train_050,utterance_007,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 bine kadar on bine kadar,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 up to ten
350.29731250000015,353.18300000000005,train_050,utterance_008,train, , 
